observation_id,storm_id,storm_name,source_split,observation_timestamp,sensor,input_path,center_lat,center_lon,target_ms,target_category,ri_24h_change_ms,is_rapid_intensification,ibtracs_lower_fix_timestamp,ibtracs_upper_fix_timestamp,target_eye_size_km,target_rmw_km,target_r34_km,target_r50_km,target_r64_km,inference_valid,inference_issue,unet_raw_max_ms,unet_raw_category,unet_correction_ms,unet_correction_delta_ms,unet_correction_category,joint_unet_mlp_ms,joint_unet_mlp_category,correction_image_radii_max_wind_ms,correction_image_radii_eye_size_km,correction_image_radii_rmw_km,correction_image_radii_r34_km,correction_image_radii_r50_km,correction_image_radii_r64_km,correction_image_radii_image_rmw_km,correction_image_radii_image_r34_km,correction_image_radii_image_r50_km,correction_image_radii_image_r64_km,correction_mlp_radii_max_wind_ms,correction_mlp_radii_eye_size_km,correction_mlp_radii_rmw_km,correction_mlp_radii_r34_km,correction_mlp_radii_r50_km,correction_mlp_radii_r64_km,correction_mlp_radii_image_rmw_km,correction_mlp_radii_image_r34_km,correction_mlp_radii_image_r50_km,correction_mlp_radii_image_r64_km,latent_sar_era5_max_wind_max_wind_ms,latent_sar_era5_max_wind_eye_size_km,latent_sar_era5_max_wind_rmw_km,latent_sar_era5_max_wind_r34_km,latent_sar_era5_max_wind_r50_km,latent_sar_era5_max_wind_r64_km,latent_sar_era5_max_wind_image_rmw_km,latent_sar_era5_max_wind_image_r34_km,latent_sar_era5_max_wind_image_r50_km,latent_sar_era5_max_wind_image_r64_km,latent_sar_era5_max_wind_radii_max_wind_ms,latent_sar_era5_max_wind_radii_eye_size_km,latent_sar_era5_max_wind_radii_rmw_km,latent_sar_era5_max_wind_radii_r34_km,latent_sar_era5_max_wind_radii_r50_km,latent_sar_era5_max_wind_radii_r64_km,latent_sar_era5_max_wind_radii_image_rmw_km,latent_sar_era5_max_wind_radii_image_r34_km,latent_sar_era5_max_wind_radii_image_r50_km,latent_sar_era5_max_wind_radii_image_r64_km,latent_no_sar_era5_max_wind_max_wind_ms,latent_no_sar_era5_max_wind_eye_size_km,latent_no_sar_era5_max_wind_rmw_km,latent_no_sar_era5_max_wind_r34_km,latent_no_sar_era5_max_wind_r50_km,latent_no_sar_era5_max_wind_r64_km,latent_no_sar_era5_max_wind_image_rmw_km,latent_no_sar_era5_max_wind_image_r34_km,latent_no_sar_era5_max_wind_image_r50_km,latent_no_sar_era5_max_wind_image_r64_km,latent_no_sar_era5_max_wind_radii_max_wind_ms,latent_no_sar_era5_max_wind_radii_eye_size_km,latent_no_sar_era5_max_wind_radii_rmw_km,latent_no_sar_era5_max_wind_radii_r34_km,latent_no_sar_era5_max_wind_radii_r50_km,latent_no_sar_era5_max_wind_radii_r64_km,latent_no_sar_era5_max_wind_radii_image_rmw_km,latent_no_sar_era5_max_wind_radii_image_r34_km,latent_no_sar_era5_max_wind_radii_image_r50_km,latent_no_sar_era5_max_wind_radii_image_r64_km,era5_max_wind_ms,era5_valid_timestamp
EP182023:geo:105f8171dbb90549,EP182023,Otis,val,2023-10-21 00:10:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021001020_EP182023_[+9.325deg_-95.800deg]_512_patch.nc,9.316975188192412,-95.79988168122765,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,12.132889747619627,-1.0,12.02954387664795,-0.1033458560705185,-1.0,26.766748428344727,0.0,11.90732479095459,,,,,,75.0,0.0,0.0,0.0,11.447412490844728,4.04364824295044,26.98566055297852,98.34567260742188,53.109500885009766,32.88270568847656,75.0,0.0,0.0,0.0,18.890884399414062,,,,,,175.0,0.0,0.0,0.0,20.22223281860352,4.036785125732422,43.62602615356445,87.76580047607422,38.34931564331055,28.70069122314453,35.0,0.0,0.0,0.0,19.290451049804688,,,,,,,,,,18.80434799194336,4.024813652038574,49.18675994873047,98.5644302368164,43.294715881347656,32.33277130126953,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:0df51d8022e77d53,EP182023,Otis,val,2023-10-21 00:20:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021002020_EP182023_[+9.340deg_-95.801deg]_512_patch.nc,9.33261799330843,-95.80061369640376,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,12.034506797790527,-1.0,11.922015190124512,-0.1124914586544036,-1.0,26.606103897094727,0.0,11.808982849121094,,,,,,75.0,0.0,0.0,0.0,11.350213050842283,4.04359769821167,26.93922615051269,98.15343475341795,53.00929641723633,32.82383728027344,75.0,0.0,0.0,0.0,18.888328552246094,,,,,,175.0,0.0,0.0,0.0,20.19618225097656,4.036707878112793,43.43215560913086,87.0629653930664,38.03060531616211,28.497394561767575,35.0,0.0,0.0,0.0,19.508331298828125,,,,,,,,,,20.832809448242188,4.0235981941223145,44.16948699951172,93.87652587890624,41.83110046386719,30.575855255126957,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:c21b73f7f6c4da7c,EP182023,Otis,val,2023-10-21 00:30:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021003020_EP182023_[+9.354deg_-95.803deg]_512_patch.nc,9.347516458734637,-95.80214714478078,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,11.921857833862305,-1.0,11.796671867370604,-0.1251855641603469,-1.0,26.62161445617676,0.0,11.696372985839844,,,,,,75.0,0.0,0.0,0.0,11.238941192626951,4.043538093566895,26.8851318359375,97.92947387695312,52.892555236816406,32.7552490234375,75.0,0.0,0.0,0.0,18.88188362121582,,,,,,175.0,0.0,0.0,0.0,20.17322540283203,4.036636352539063,43.25628280639648,86.42945098876953,37.74353790283203,28.31415557861328,35.0,0.0,0.0,0.0,19.552165985107425,,,,,,,,,,21.07043838500977,4.023429870605469,43.2520866394043,92.3446807861328,41.211822509765625,30.064437866210938,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:dc74ebdf87e1d086,EP182023,Otis,val,2023-10-21 00:40:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021004020_EP182023_[+9.368deg_-95.806deg]_512_patch.nc,9.361697872428094,-95.8044511626076,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,11.826519012451172,-1.0,11.683059692382812,-0.1434593796730041,-1.0,26.664249420166016,0.0,11.601069450378418,,,,,,75.0,0.0,0.0,0.0,11.144601821899414,4.043494701385498,26.84601402282715,97.76753997802734,52.808143615722656,32.705657958984375,75.0,0.0,0.0,0.0,18.888521194458008,,,,,,185.0,0.0,0.0,0.0,20.142318725585938,4.036600112915039,43.15292739868164,85.9713363647461,37.53110504150391,28.18423843383789,35.0,0.0,0.0,0.0,19.294797897338867,,,,,,,,,,19.145586013793945,4.0245361328125,46.49016571044922,92.31884765625,40.592376708984375,30.387195587158203,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:c2d51f68375a4aa0,EP182023,Otis,val,2023-10-21 00:50:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021005020_EP182023_[+9.381deg_-95.809deg]_512_patch.nc,9.375189522345872,-95.8074948861331,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,11.744077682495115,-1.0,11.580151557922363,-0.1639261394739151,-1.0,26.685651779174805,0.0,11.51865005493164,,,,,,75.0,0.0,0.0,0.0,11.063450813293455,4.04343843460083,26.795412063598636,97.55805206298828,52.698951721191406,32.64149856567383,75.0,0.0,0.0,0.0,18.88182830810547,,,,,,185.0,0.0,0.0,0.0,20.106876373291016,4.03657341003418,43.06251907348633,85.52930450439453,37.324256896972656,28.05987930297852,35.0,0.0,0.0,0.0,19.29692649841309,,,,,,,,,,18.23788070678711,4.025075435638428,48.74982070922852,94.45418548583984,41.25764465332031,31.174596786499023,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:ae5fa996fb111aeb,EP182023,Otis,val,2023-10-21 01:00:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021010020_EP182023_[+9.394deg_-95.813deg]_512_patch.nc,9.388018696445044,-95.81124745160626,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,11.641176223754885,-1.0,11.459165573120115,-0.1820104867219925,-1.0,27.19548988342285,0.0,11.415763854980469,,,,,,75.0,0.0,0.0,0.0,10.962413787841797,4.043355941772461,26.722028732299805,97.2542495727539,52.54058837890625,32.54845428466797,75.0,0.0,0.0,0.0,18.90543937683105,,,,,,195.0,0.0,0.0,0.0,20.06850814819336,4.036553859710693,42.98674392700195,85.11632537841797,37.129276275634766,27.94467163085937,35.0,0.0,0.0,0.0,19.240737915039062,,,,,,,,,,18.012861251831055,4.025371074676514,51.466983795166016,101.3162612915039,44.25722122192383,33.2601432800293,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:e4391e09b039ef88,EP182023,Otis,val,2023-10-21 01:10:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021011020_EP182023_[+9.406deg_-95.818deg]_512_patch.nc,9.400212682682664,-95.815677995276,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,11.516871452331545,-1.0,11.316678047180176,-0.200193166732788,-1.0,27.39244270324707,0.0,11.291478157043455,,,,,,75.0,0.0,0.0,0.0,10.840845108032228,4.043235778808594,26.613784790039062,96.80608367919922,52.30696868896485,32.41119384765625,75.0,0.0,0.0,0.0,18.91081428527832,,,,,,195.0,0.0,0.0,0.0,20.032154083251957,4.036529541015625,42.90289688110352,84.68988800048828,36.92902755737305,27.82513427734375,35.0,0.0,0.0,0.0,19.2430419921875,,,,,,,,,,17.93484115600586,4.025492191314697,52.43892288208008,103.7914810180664,45.34395217895508,34.0166130065918,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:854765f33db93e5d,EP182023,Otis,val,2023-10-21 01:20:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021012020_EP182023_[+9.417deg_-95.823deg]_512_patch.nc,9.41179876901581,-95.82075565339116,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,11.380393028259276,-1.0,11.16115951538086,-0.2192339152097702,-1.0,27.131053924560547,0.0,11.15501880645752,,,,,,75.0,0.0,0.0,0.0,10.706976890563965,4.043120384216309,26.510547637939453,96.3786392211914,52.08414459228516,32.280277252197266,75.0,0.0,0.0,0.0,18.91495704650879,,,,,,195.0,0.0,0.0,0.0,20.00715065002441,4.036481857299805,42.77716445922852,84.19623565673828,36.7029914855957,27.6837158203125,35.0,0.0,0.0,0.0,19.282136917114254,,,,,,,,,,17.500839233398438,4.025778770446777,53.79769134521485,105.63069152832033,46.03352355957031,34.64560317993164,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:be8b848cdf72ddbd,EP182023,Otis,val,2023-10-21 01:30:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021013020_EP182023_[+9.428deg_-95.829deg]_512_patch.nc,9.42280424340154,-95.82644956220074,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,11.270925521850586,-1.0,11.02460479736328,-0.2463203519582748,-1.0,26.896276473999023,0.0,11.045568466186523,,,,,,75.0,0.0,0.0,0.0,10.600020408630373,4.04301118850708,26.41117286682129,95.96717071533205,51.869659423828125,32.15425491333008,75.0,0.0,0.0,0.0,18.911348342895508,,,,,,175.0,0.0,0.0,0.0,19.97783088684082,4.036428451538086,42.63529586791992,83.63417053222656,36.44538879394531,27.52288055419922,35.0,0.0,0.0,0.0,19.2939453125,,,,,,,,,,17.62683868408203,4.025732517242432,54.47028350830078,108.23465728759766,47.23694610595703,35.3974609375,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:9122f80738541663,EP182023,Otis,val,2023-10-21 01:40:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021014020_EP182023_[+9.438deg_-95.836deg]_512_patch.nc,9.433256393796931,-95.83272885795368,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,11.178327560424805,-1.0,10.904805183410645,-0.2735219597816467,-1.0,26.771469116210938,0.0,10.952985763549805,,,,,,75.0,0.0,0.0,0.0,10.510247230529783,4.0428900718688965,26.29923439025879,95.50366973876952,51.62804412841797,32.01229476928711,75.0,0.0,0.0,0.0,18.9193058013916,,,,,,175.0,0.0,0.0,0.0,19.948810577392575,4.036389350891113,42.52261352539063,83.15998077392578,36.226707458496094,27.388015747070312,25.0,0.0,0.0,0.0,19.37635040283203,,,,,,,,,,18.00062370300293,4.025475978851318,53.97489547729492,108.62918853759766,47.52732849121094,35.44444274902344,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:62366460e1743cf9,EP182023,Otis,val,2023-10-21 01:50:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021015020_EP182023_[+9.448deg_-95.843deg]_512_patch.nc,9.443182508159046,-95.83956267689882,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,11.063410758972168,-1.0,10.764236450195312,-0.2991744577884674,-1.0,26.7105712890625,0.0,10.838080406188965,,,,,,75.0,0.0,0.0,0.0,10.397648811340332,4.042788505554199,26.20723342895508,95.1227035522461,51.4294548034668,31.89561080932617,75.0,0.0,0.0,0.0,18.870899200439453,,,,,,185.0,0.0,0.0,0.0,19.91398429870605,4.036365985870361,42.44100189208984,82.74895477294922,36.03390884399414,27.272876739501957,25.0,0.0,0.0,0.0,19.40085792541504,,,,,,,,,,17.81729507446289,4.025437831878662,53.43049240112305,106.11550903320312,46.34522247314453,34.727813720703125,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:0fe174348e317018,EP182023,Otis,val,2023-10-21 02:00:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021020020_EP182023_[+9.457deg_-95.851deg]_512_patch.nc,9.452609874444953,-95.84692015528516,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,10.958117485046388,-1.0,10.635626792907717,-0.322490245103836,-1.0,26.747127532958984,0.0,10.732803344726562,,,,,,75.0,0.0,0.0,0.0,10.294405937194824,4.042697906494141,26.125900268554688,94.78592681884766,51.25388717651367,31.792461395263672,75.0,0.0,0.0,0.0,18.83676147460937,,,,,,185.0,0.0,0.0,0.0,19.871625900268555,4.036365509033203,42.40082550048828,82.42302703857422,35.876094818115234,27.18423843383789,25.0,0.0,0.0,0.0,19.40896987915039,,,,,,,,,,17.919618606567383,4.025396823883057,53.57371520996094,107.05376434326172,46.80167770385742,34.99625015258789,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:7cba0c136a3abb1b,EP182023,Otis,val,2023-10-21 02:10:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021021020_EP182023_[+9.466deg_-95.859deg]_512_patch.nc,9.461565780611714,-95.85477042936157,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,10.868656158447266,-1.0,10.52126121520996,-0.3473950326442718,-1.0,26.818546295166016,0.0,10.643355369567873,,,,,,75.0,0.0,0.0,0.0,10.206584930419922,4.042625904083252,26.060794830322266,94.5163345336914,51.11334991455078,31.709888458251957,75.0,0.0,0.0,0.0,18.829795837402344,,,,,,185.0,0.0,0.0,0.0,19.832279205322266,4.036369800567627,42.37333297729492,82.14949035644531,35.742401123046875,27.110565185546875,25.0,0.0,0.0,0.0,19.413515090942383,,,,,,,,,,18.50127601623535,4.025155067443848,52.75713348388672,107.55712890625,47.2153205871582,35.05208206176758,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:9dc96540ad8fa27e,EP182023,Otis,val,2023-10-21 02:20:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021022020_EP182023_[+9.474deg_-95.867deg]_512_patch.nc,9.4700775146164,-95.86308263537694,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,10.77104949951172,-1.0,10.401050567626951,-0.3699984550476074,-1.0,26.733003616333008,0.0,10.54575538635254,,,,,,75.0,0.0,0.0,0.0,10.11056900024414,4.0425567626953125,25.997539520263672,94.25438690185548,50.9767951965332,31.629657745361328,75.0,0.0,0.0,0.0,18.832386016845703,,,,,,185.0,0.0,0.0,0.0,19.79707908630371,4.03636360168457,42.32760238647461,81.84297943115234,35.59560775756836,27.026439666748047,5.0,0.0,0.0,0.0,19.47360038757324,,,,,,,,,,18.915203094482425,4.02501392364502,52.47037124633789,108.78136444091795,47.89845657348633,35.35299301147461,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:7fb9255c6c721636,EP182023,Otis,val,2023-10-21 02:30:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021023020_EP182023_[+9.482deg_-95.876deg]_512_patch.nc,9.478172364416078,-95.87182590958024,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,10.69480323791504,-1.0,10.302613258361816,-0.3921899795532226,-1.0,26.913169860839844,0.0,10.469504356384276,,,,,,75.0,0.0,0.0,0.0,10.035703659057615,4.042496681213379,25.94264793395996,94.0270767211914,50.85829544067383,31.560035705566406,75.0,0.0,0.0,0.0,18.841686248779297,,,,,,185.0,0.0,0.0,0.0,19.75992202758789,4.036356925964356,42.279144287109375,81.51908874511719,35.44050979614258,26.937515258789062,5.0,0.0,0.0,0.0,19.511743545532227,,,,,,,,,,19.2060661315918,4.024779319763184,51.44698715209961,107.22367095947266,47.29777526855469,34.846214294433594,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:ffdebb3e3843635b,EP182023,Otis,val,2023-10-21 02:40:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021024020_EP182023_[+9.489deg_-95.885deg]_512_patch.nc,9.48587761796782,-95.88096938822044,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,10.642372131347656,-1.0,10.229284286499023,-0.4130882620811462,-1.0,26.71463394165039,0.0,10.41706657409668,,,,,,75.0,0.0,0.0,0.0,9.98538589477539,4.042405605316162,25.858686447143555,93.67937469482422,50.67704391479492,31.45354461669922,75.0,0.0,0.0,0.0,18.85149574279785,,,,,,185.0,0.0,0.0,0.0,19.718162536621094,4.036360263824463,42.25032424926758,81.23052215576172,35.29941177368164,26.859867095947266,5.0,0.0,0.0,0.0,19.669130325317383,,,,,,,,,,19.3466739654541,4.024521827697754,50.26238250732422,104.43352508544922,46.093379974365234,33.99049758911133,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:6cb2d2cec632bbfb,EP182023,Otis,val,2023-10-21 02:50:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021025020_EP182023_[+9.497deg_-95.895deg]_512_patch.nc,9.49322056322868,-95.89048220754636,12.8611,-1,,False,2023-10-21T00:00:00+00:00,2023-10-21T03:00:00+00:00,,148.16,,,,True,,10.580486297607422,-1.0,10.14317512512207,-0.4373109042644501,-1.0,26.44182586669922,0.0,10.355180740356444,,,,,,75.0,0.0,0.0,0.0,9.924665451049805,4.042354583740234,25.812196731567383,93.48682403564452,50.57666778564453,31.394569396972656,75.0,0.0,0.0,0.0,18.843358993530277,,,,,,185.0,0.0,0.0,0.0,19.67052459716797,4.036386966705322,42.2652473449707,81.04158782958984,35.200172424316406,26.81269073486328,5.0,0.0,0.0,0.0,19.705551147460938,,,,,,,,,,19.725399017333984,4.0243024826049805,50.00896072387695,105.5686492919922,46.71759796142578,34.258731842041016,,,,,10.978872157864895,2023-10-21T00:00:00+00:00
EP182023:geo:838aaba659ac0493,EP182023,Otis,val,2023-10-21 03:00:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021030020_EP182023_[+9.503deg_-95.905deg]_512_patch.nc,9.500228488155738,-95.900333503807,12.8611,-1,,False,2023-10-21T03:00:00+00:00,2023-10-21T06:00:00+00:00,,148.16,,,,True,,12.33457374572754,-1.0,11.762561798095703,-0.5720117092132568,-1.0,26.99239158630371,0.0,12.10878086090088,,,,,,75.0,0.0,0.0,0.0,11.699858665466309,4.0415449142456055,24.965351104736328,89.97738647460938,48.74749755859375,30.320117950439453,75.0,0.0,0.0,0.0,18.890527725219727,,,,,,155.0,0.0,0.0,0.0,19.605493545532227,4.036427021026611,42.27484130859375,80.7524185180664,35.05106735229492,26.73934936523437,5.0,0.0,0.0,0.0,20.07532119750977,,,,,,,,,,18.871227264404297,4.024778842926025,51.00104141235352,104.2258529663086,45.84863662719727,34.01032257080078,,,,,10.286301356584595,2023-10-21T06:00:00+00:00
EP182023:geo:b0eb2ee56c10e1a6,EP182023,Otis,val,2023-10-21 03:10:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021031020_EP182023_[+9.510deg_-95.915deg]_512_patch.nc,9.506928680706055,-95.91049241325122,12.8611,-1,,False,2023-10-21T03:00:00+00:00,2023-10-21T06:00:00+00:00,,148.16,,,,True,,12.386442184448242,-1.0,11.778705596923828,-0.6077365875244141,-1.0,27.14228057861328,0.0,12.160643577575684,,,,,,75.0,0.0,0.0,0.0,11.750478744506836,4.041599273681641,25.0146484375,90.18148040771484,48.853885650634766,30.38262176513672,75.0,0.0,0.0,0.0,18.851375579833984,,,,,,155.0,0.0,0.0,0.0,19.642166137695312,4.03636646270752,42.17400741577149,80.63617706298828,35.01227188110352,26.6984977722168,5.0,0.0,0.0,0.0,20.118377685546875,,,,,,,,,,18.794212341308597,4.02472734451294,49.80165100097656,100.31573486328124,44.07373046875,32.85633087158203,,,,,10.286301356584595,2023-10-21T06:00:00+00:00
EP182023:geo:2fcca7180262de17,EP182023,Otis,val,2023-10-21 03:20:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021032020_EP182023_[+9.516deg_-95.926deg]_512_patch.nc,9.513348428836698,-95.92092807212796,12.8611,-1,,False,2023-10-21T03:00:00+00:00,2023-10-21T06:00:00+00:00,,148.16,,,,True,,13.940032958984377,-1.0,13.301486015319824,-0.6385465860366821,-1.0,27.56448173522949,0.0,13.714237213134766,,,,,,75.0,0.0,0.0,0.0,13.303825378417969,4.041612148284912,25.024070739746094,90.22046661376952,48.87419891357422,30.394561767578125,75.0,0.0,0.0,0.0,18.846752166748047,,,,,,155.0,0.0,0.0,0.0,19.6569938659668,4.036323547363281,42.09127807617188,80.46637725830078,34.94253921508789,26.645740509033203,5.0,0.0,0.0,0.0,20.19465065002441,,,,,,,,,,18.810346603393555,4.024717330932617,49.67538833618164,100.0438003540039,43.965065002441406,32.78252029418945,,,,,10.286301356584595,2023-10-21T06:00:00+00:00
EP182023:geo:4528b4fc9a572de4,EP182023,Otis,val,2023-10-21 03:30:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021033020_EP182023_[+9.522deg_-95.937deg]_512_patch.nc,9.519515020504738,-95.93160961668616,12.8611,-1,,False,2023-10-21T03:00:00+00:00,2023-10-21T06:00:00+00:00,,148.16,,,,True,,14.18252944946289,-1.0,13.516014099121094,-0.6665152311325073,-1.0,27.826539993286133,0.0,13.956724166870115,,,,,,75.0,0.0,0.0,0.0,13.545581817626951,4.041645050048828,25.053281784057617,90.34141540527344,48.93724060058594,30.43159866333008,75.0,0.0,0.0,0.0,18.8629150390625,,,,,,155.0,0.0,0.0,0.0,19.66481590270996,4.036289691925049,42.02289962768555,80.3044204711914,34.87392044067383,26.59656524658203,5.0,0.0,0.0,0.0,20.377538681030277,,,,,,,,,,18.549196243286133,4.024752616882324,49.15103530883789,97.21910858154295,42.62336730957031,31.99103546142578,,,,,10.286301356584595,2023-10-21T06:00:00+00:00
EP182023:geo:8fc12a1b0b1e4566,EP182023,Otis,val,2023-10-21 03:40:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021034020_EP182023_[+9.528deg_-95.948deg]_512_patch.nc,9.52545574366724,-95.94250618317474,12.8611,-1,,False,2023-10-21T03:00:00+00:00,2023-10-21T06:00:00+00:00,,148.16,,,,True,,14.176025390625,-1.0,13.48069190979004,-0.69533371925354,-1.0,27.52060317993164,0.0,13.950204849243164,,,,,,75.0,0.0,0.0,0.0,13.537654876708984,4.041706085205078,25.109596252441406,90.57457733154295,49.05877304077149,30.503005981445312,75.0,0.0,0.0,0.0,18.86972427368164,,,,,,155.0,0.0,0.0,0.0,19.682647705078125,4.036228656768799,41.90271759033203,80.03958892822266,34.763404846191406,26.51522827148437,5.0,0.0,0.0,0.0,20.584003448486328,,,,,,,,,,17.99386215209961,4.024926662445068,48.71964263916016,93.22248840332033,40.6668701171875,30.904491424560547,,,,,10.286301356584595,2023-10-21T06:00:00+00:00
EP182023:geo:311764628636f7bb,EP182023,Otis,val,2023-10-21 03:50:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021035020_EP182023_[+9.534deg_-95.959deg]_512_patch.nc,9.531197886281268,-95.95358690784256,12.8611,-1,,False,2023-10-21T03:00:00+00:00,2023-10-21T06:00:00+00:00,,148.16,,,,True,,14.127798080444336,-1.0,13.40334129333496,-0.7244572043418884,-1.0,27.48409080505371,0.0,13.901972770690918,,,,,,75.0,0.0,0.0,0.0,13.4879732131958,4.04176664352417,25.167207717895508,90.8131103515625,49.18311309814453,30.57606506347656,75.0,0.0,0.0,0.0,18.875816345214844,,,,,,155.0,0.0,0.0,0.0,19.70133781433105,4.036164283752441,41.776145935058594,79.76024627685547,34.64679718017578,26.42947769165039,105.0,0.0,0.0,0.0,20.66635131835937,,,,,,,,,,17.435609817504883,4.025091648101807,49.25571823120117,92.06157684326172,39.980735778808594,30.666915893554688,,,,,10.286301356584595,2023-10-21T06:00:00+00:00
EP182023:geo:28cf59b4d8eefe47,EP182023,Otis,val,2023-10-21 04:00:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-east/EP182023/20231021040020_EP182023_[+9.539deg_-95.970deg]_512_patch.nc,9.536768736303896,-95.96482092693864,12.8611,-1,,False,2023-10-21T03:00:00+00:00,2023-10-21T06:00:00+00:00,,148.16,,,,True,,13.760804176330566,-1.0,13.00864601135254,-0.7521585822105408,-1.0,27.27573776245117,0.0,13.534977912902832,,,,,,75.0,0.0,0.0,0.0,13.119319915771484,4.041834831237793,25.232973098754883,91.08541870117188,49.32505035400391,30.65945816040039,75.0,0.0,0.0,0.0,18.884471893310547,,,,,,155.0,0.0,0.0,0.0,19.71515274047852,4.036120414733887,41.691368103027344,79.57950592041016,34.57192611694336,26.373714447021484,105.0,0.0,0.0,0.0,20.735109329223636,,,,,,,,,,17.14160919189453,4.025141716003418,48.77054214477539,89.2044906616211,38.611724853515625,29.867259979248047,,,,,10.286301356584595,2023-10-21T06:00:00+00:00
