storm_id,storm,conditioning,observation_timestamp,series_key,series,maximum_wind_ms,is_rapid_intensification,aggregation,smoothing_hours
EP112025,Kiko (2025),without_era5,2025-09-04T12:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.45597251462316,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T13:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.45597251462316,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T14:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.64234827454353,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T15:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.8287240344639,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T16:00:00+00:00,era5_max_wind,ERA5 10 m maximum,17.015099794384273,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T17:00:00+00:00,era5_max_wind,ERA5 10 m maximum,17.015099794384273,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T18:00:00+00:00,era5_max_wind,ERA5 10 m maximum,17.015099794384273,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T19:00:00+00:00,era5_max_wind,ERA5 10 m maximum,17.015099794384273,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T20:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.72878206946128,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T21:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.44246434453829,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T22:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.156146619615296,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T23:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.156146619615296,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T00:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.156146619615296,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T01:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.156146619615296,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T02:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.673199732952307,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T03:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.190252846289324,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T04:00:00+00:00,era5_max_wind,ERA5 10 m maximum,14.70730595962634,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T05:00:00+00:00,era5_max_wind,ERA5 10 m maximum,14.70730595962634,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T06:00:00+00:00,era5_max_wind,ERA5 10 m maximum,14.70730595962634,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T07:00:00+00:00,era5_max_wind,ERA5 10 m maximum,14.70730595962634,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T08:00:00+00:00,era5_max_wind,ERA5 10 m maximum,14.96783172978578,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T09:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.228357499945224,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T10:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.488883270104665,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T11:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.488883270104665,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T12:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.488883270104665,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T13:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.488883270104665,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T14:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.588128733066824,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T15:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.687374196028989,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T16:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.78661965899115,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T17:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.78661965899115,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T18:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.78661965899115,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T19:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.78661965899115,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T20:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.689868124566479,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-05T21:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.593116590141804,False,hourly mean,3
